imo,type,number,start,end,Deadweight,ShiptypeLevel5,typnum,vessel_class,time_in,trip_number
9892444.0,berth,3,2022-08-02 08:07:55,2022-08-03 13:17:04,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 05:09:09,7
9312080.0,anchorage,1,2022-08-03 21:13:55,2022-08-03 21:20:26,16772.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:06:31,
9737383.0,berth,2,2022-08-04 04:54:15,2022-08-05 01:29:15,112949.0,Crude Oil Tanker,berth2,Aframax,0 days 20:35:00,22
9305556.0,berth,3,2022-08-04 22:10:19,2022-08-06 03:09:16,117099.0,Crude Oil Tanker,berth3,Aframax,1 days 04:58:57,6
9717278.0,berth,2,2022-08-05 09:06:26,2022-08-07 08:20:22,39043.0,Chemical/Products Tanker,berth2,Handysize,1 days 23:13:56,3
9783899.0,berth,3,2022-08-08 00:45:58,2022-08-08 19:41:32,108524.0,Crude Oil Tanker,berth3,Aframax,0 days 18:55:34,1
9815604.0,berth,2,2022-08-09 23:12:53,2022-08-10 21:00:00,114218.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 21:47:07,3
9261114.0,anchorage,1,2022-08-10 17:27:28,2022-08-10 17:47:28,16614.0,Chemical/Products Tanker,anchorage4,Sub Handysize,0 days 00:20:00,
9802152.0,berth,2,2022-08-10 21:53:02,2022-08-11 19:23:25,114720.0,Crude Oil Tanker,berth2,Aframax,0 days 21:30:23,9
9724350.0,berth,3,2022-08-12 01:30:21,2022-08-13 11:46:19,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 10:15:58,22
9783899.0,berth,1,2022-08-13 14:49:02,2022-08-14 12:23:35,108524.0,Crude Oil Tanker,berth1,Aframax,0 days 21:34:33,2
9791004.0,berth,3,2022-08-13 16:38:01,2022-08-14 13:47:30,109898.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 21:09:29,15
9301873.0,anchorage,1,2022-08-13 22:20:45,2022-08-13 22:35:18,17349.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:14:33,
9724075.0,berth,4,2022-08-14 16:40:05,2022-08-15 18:58:17,113736.0,Crude Oil Tanker,berth4,Aframax,1 days 02:18:12,11
9737383.0,berth,2,2022-08-15 22:08:14,2022-08-17 07:37:36,112949.0,Crude Oil Tanker,berth2,Aframax,1 days 09:29:22,23
9892444.0,berth,3,2022-08-17 11:22:15,2022-08-18 17:36:00,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 06:13:45,8
9780251.0,berth,2,2022-08-18 12:27:15,2022-08-19 08:26:59,109900.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 19:59:44,6
9724350.0,berth,3,2022-08-19 13:29:18,2022-08-20 19:30:25,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 06:01:07,23
9292515.0,berth,2,2022-08-19 17:05:44,2022-08-20 18:07:16,115525.0,Crude Oil Tanker,berth2,Aframax,1 days 01:01:32,1
9312080.0,anchorage,1,2022-08-20 06:43:51,2022-08-20 06:50:01,16772.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:06:10,
9726580.0,berth,1,2022-08-20 22:45:00,2022-08-21 22:28:06,109900.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 23:43:06,1
9779965.0,berth,3,2022-08-20 23:34:23,2022-08-21 22:39:11,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 23:04:48,21
9485368.0,anchorage,1,2022-08-24 00:12:11,2022-08-24 00:19:17,8933.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:07:06,
9737383.0,berth,3,2022-08-24 09:20:12,2022-08-25 10:29:44,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 01:09:32,24
9892432.0,berth,2,2022-08-24 21:46:20,2022-08-26 02:25:09,112459.0,Crude Oil Tanker,berth2,Aframax,1 days 04:38:49,6
9370848.0,berth,3,2022-08-26 00:41:29,2022-08-27 02:04:05,107593.0,Crude Oil Tanker,berth3,Aframax,1 days 01:22:36,1
9910533.0,berth,1,2022-08-27 21:49:14,2022-08-28 16:46:19,112066.0,Crude Oil Tanker,berth1,Aframax,0 days 18:57:05,2
9305556.0,berth,3,2022-08-29 00:27:11,2022-08-29 17:39:05,117099.0,Crude Oil Tanker,berth3,Aframax,0 days 17:11:54,7
9724350.0,berth,2,2022-08-31 02:38:26,2022-09-01 04:02:28,112939.0,Crude Oil Tanker,berth2,Aframax,1 days 01:24:02,24
9779965.0,berth,3,2022-09-01 01:43:54,2022-09-01 22:00:33,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 20:16:39,22
9485356.0,berth,2,2022-09-01 14:56:32,2022-09-02 11:35:10,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 20:38:38,6
9737395.0,berth,3,2022-09-02 02:47:18,2022-09-02 22:32:08,113004.0,Crude Oil Tanker,berth3,Aframax,0 days 19:44:50,15
9892432.0,berth,3,2022-09-03 03:02:28,2022-09-03 23:29:54,112459.0,Crude Oil Tanker,berth3,Aframax,0 days 20:27:26,7
9596997.0,berth,3,2022-09-04 03:56:11,2022-09-05 03:20:36,105276.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 23:24:25,2
9737383.0,berth,4,2022-09-05 06:06:33,2022-09-06 08:18:32,112949.0,Crude Oil Tanker,berth4,Aframax,1 days 02:11:59,25
9783899.0,berth,3,2022-09-05 07:28:17,2022-09-06 04:34:45,108524.0,Crude Oil Tanker,berth3,Aframax,0 days 21:06:28,3
9817183.0,anchorage,1,2022-09-06 05:28:14,2022-09-06 05:35:53,7999.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:07:39,
9370848.0,berth,3,2022-09-06 08:56:15,2022-09-07 07:30:37,107593.0,Crude Oil Tanker,berth3,Aframax,0 days 22:34:22,2
9452880.0,berth,2,2022-09-08 00:43:41,2022-09-09 01:47:50,166164.0,Crude Oil Tanker,berth2,Suezmax,1 days 01:04:09,1
9305556.0,berth,4,2022-09-08 07:53:39,2022-09-09 05:56:11,117099.0,Crude Oil Tanker,berth4,Aframax,0 days 22:02:32,8
9865104.0,berth,3,2022-09-09 06:07:18,2022-09-10 01:59:40,115468.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 19:52:22,7
9779965.0,berth,3,2022-09-10 18:11:25,2022-09-11 21:57:13,113563.0,Crude Oil Tanker,berth3,Aframax,1 days 03:45:48,23
9724350.0,berth,2,2022-09-12 07:36:26,2022-09-13 09:27:27,112939.0,Crude Oil Tanker,berth2,Aframax,1 days 01:51:01,25
9893058.0,berth,3,2022-09-13 02:51:13,2022-09-14 03:45:05,113306.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 00:53:52,2
9783899.0,berth,3,2022-09-18 08:25:30,2022-09-19 14:15:17,108524.0,Crude Oil Tanker,berth3,Aframax,1 days 05:49:47,4
9779953.0,berth,4,2022-09-18 09:57:21,2022-09-19 07:33:27,113563.0,Crude Oil Tanker,berth4,Aframax,0 days 21:36:06,1
9486544.0,berth,2,2022-09-19 12:25:13,2022-09-21 09:14:42,296951.0,Crude Oil Tanker,berth2,VLCC,1 days 20:49:29,1
9724350.0,berth,4,2022-09-20 11:41:54,2022-09-21 07:16:46,112939.0,Crude Oil Tanker,berth4,Aframax,0 days 19:34:52,26
9724336.0,berth,2,2022-09-21 19:11:01,2022-09-23 04:39:15,113611.0,Crude Oil Tanker,berth2,Aframax,1 days 09:28:14,8
9737383.0,berth,4,2022-09-22 09:28:20,2022-09-23 07:25:20,112949.0,Crude Oil Tanker,berth4,Aframax,0 days 21:57:00,26
9724336.0,berth,3,2022-09-23 22:31:21,2022-09-24 17:33:02,113611.0,Crude Oil Tanker,berth3,Aframax,0 days 19:01:41,9
9892444.0,berth,4,2022-09-24 00:24:59,2022-09-25 08:32:20,112459.0,Crude Oil Tanker,berth4,Aframax,1 days 08:07:21,9
9779965.0,berth,3,2022-09-25 22:11:35,2022-09-26 17:33:58,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 19:22:23,24
9785237.0,berth,2,2022-09-26 15:59:59,2022-09-27 15:06:38,159055.0,Crude Oil Tanker,berth2,Suezmax,0 days 23:06:39,1
9724350.0,berth,3,2022-09-27 06:32:06,2022-09-28 07:39:28,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 01:07:22,27
9305556.0,berth,3,2022-09-29 11:11:16,2022-09-30 05:31:40,117099.0,Crude Oil Tanker,berth3,Aframax,0 days 18:20:24,9
9737383.0,berth,4,2022-09-30 08:01:42,2022-10-01 04:03:53,112949.0,Crude Oil Tanker,berth4,Aframax,0 days 20:02:11,27
9735361.0,berth,2,2022-09-30 09:58:52,2022-10-02 06:06:54,302652.0,Crude Oil Tanker,berth2,VLCC,1 days 20:08:02,1
9737383.0,berth,3,2022-10-01 07:09:37,2022-10-02 23:43:27,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 16:33:50,28
9305611.0,berth,4,2022-10-02 11:25:07,2022-10-03 11:21:11,117055.0,Crude/Oil Products Tanker,berth4,Aframax,0 days 23:56:04,3
9779965.0,berth,4,2022-10-03 15:22:34,2022-10-05 05:10:47,113563.0,Crude Oil Tanker,berth4,Aframax,1 days 13:48:13,25
9305556.0,berth,2,2022-10-05 16:38:58,2022-10-06 11:36:42,117099.0,Crude Oil Tanker,berth2,Aframax,0 days 18:57:44,10
9724350.0,berth,3,2022-10-06 10:20:57,2022-10-07 10:35:39,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 00:14:42,28
9815616.0,berth,2,2022-10-07 09:04:30,2022-10-08 05:31:46,114218.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 20:27:16,3
9315173.0,berth,4,2022-10-07 13:20:57,2022-10-08 17:26:59,163216.0,Crude Oil Tanker,berth4,Suezmax,1 days 04:06:02,1
9399480.0,berth,3,2022-10-07 15:38:32,2022-10-08 15:08:51,156719.0,Crude Oil Tanker,berth3,Suezmax,0 days 23:30:19,1
9779965.0,berth,3,2022-10-09 09:35:42,2022-10-10 05:10:20,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 19:34:38,26
9892444.0,berth,3,2022-10-11 11:01:33,2022-10-12 13:48:28,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 02:46:55,10
9422536.0,berth,1,2022-10-11 13:38:07,2022-10-12 18:12:08,115459.0,Crude Oil Tanker,berth1,Aframax,1 days 04:34:01,4
9358931.0,anchorage,1,2022-10-11 13:44:51,2022-10-11 13:47:53,16670.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:03:02,
9737383.0,berth,3,2022-10-13 00:12:34,2022-10-14 01:42:33,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 01:29:59,29
9856543.0,anchorage,1,2022-10-16 05:25:10,2022-10-16 05:40:11,730.0,Products Tanker,anchorage3,Sub Handysize,0 days 00:15:01,
9749556.0,berth,2,2022-10-17 21:59:41,2022-10-18 16:53:23,113293.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 18:53:42,1
9910533.0,berth,4,2022-10-18 08:14:55,2022-10-19 10:04:43,112066.0,Crude Oil Tanker,berth4,Aframax,1 days 01:49:48,3
9818228.0,berth,3,2022-10-18 11:34:57,2022-10-19 11:01:28,157526.0,Crude Oil Tanker,berth3,Suezmax,0 days 23:26:31,6
9724350.0,berth,3,2022-10-19 14:42:51,2022-10-20 17:34:18,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 02:51:27,29
9815616.0,berth,4,2022-10-20 10:02:51,2022-10-21 06:37:04,114218.0,Crude/Oil Products Tanker,berth4,Aframax,0 days 20:34:13,4
9437983.0,berth,3,2022-10-21 00:11:37,2022-10-21 20:30:51,109005.0,Crude Oil Tanker,berth3,Aframax,0 days 20:19:14,2
9889954.0,berth,3,2022-10-22 06:15:47,2022-10-24 00:53:33,156921.0,Crude Oil Tanker,berth3,Suezmax,1 days 18:37:46,1
9779965.0,berth,4,2022-10-22 08:28:56,2022-10-23 17:14:23,113563.0,Crude Oil Tanker,berth4,Aframax,1 days 08:45:27,27
9776559.0,berth,2,2022-10-22 23:56:12,2022-10-25 08:07:52,319398.0,Crude Oil Tanker,berth2,VLCC,2 days 08:11:40,1
9737383.0,berth,4,2022-10-25 09:07:40,2022-10-26 07:16:40,112949.0,Crude Oil Tanker,berth4,Aframax,0 days 22:09:00,30
9892432.0,berth,2,2022-10-26 23:49:56,2022-10-27 21:04:34,112459.0,Crude Oil Tanker,berth2,Aframax,0 days 21:14:38,8
9418597.0,berth,3,2022-10-28 18:26:52,2022-10-29 20:32:53,156493.0,Crude Oil Tanker,berth3,Suezmax,1 days 02:06:01,2
9437983.0,berth,2,2022-10-29 06:42:04,2022-10-30 04:16:31,109005.0,Crude Oil Tanker,berth2,Aframax,0 days 21:34:27,3
9776755.0,berth,2,2022-10-31 10:47:06,2022-11-01 08:53:26,112829.0,Crude Oil Tanker,berth2,Aframax,0 days 22:06:20,1
9779965.0,berth,1,2022-10-31 10:49:14,2022-11-01 08:25:14,113563.0,Crude Oil Tanker,berth1,Aframax,0 days 21:36:00,28
9910246.0,berth,2,2022-11-01 13:22:56,2022-11-03 18:02:51,299473.0,Crude Oil Tanker,berth2,VLCC,2 days 04:39:55,1
9767340.0,berth,1,2022-11-03 13:10:34,2022-11-04 11:10:31,109896.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 21:59:57,3
9691723.0,berth,2,2022-11-03 23:06:31,2022-11-06 04:17:25,38734.0,Chemical/Products Tanker,berth2,Handysize,2 days 05:10:54,1
9749556.0,berth,3,2022-11-05 03:10:38,2022-11-05 21:53:48,113293.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 18:43:10,2
9892432.0,berth,1,2022-11-06 13:31:35,2022-11-07 10:25:45,112459.0,Crude Oil Tanker,berth1,Aframax,0 days 20:54:10,9
9795074.0,berth,2,2022-11-07 04:22:53,2022-11-08 03:50:43,113049.0,Crude Oil Tanker,berth2,Aframax,0 days 23:27:50,9.0
9312080.0,anchorage,1,2022-11-08 14:31:01,2022-11-08 14:33:10,16772.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:02:09,
9577044.0,berth,3,2022-11-09 20:12:25,2022-11-10 14:36:25,116619.0,Crude Oil Tanker,berth3,Aframax,0 days 18:24:00,1
9485356.0,berth,2,2022-11-10 08:22:27,2022-11-11 00:40:30,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 16:18:03,7
9737383.0,berth,1,2022-11-12 09:38:58,2022-11-13 09:30:15,112949.0,Crude Oil Tanker,berth1,Aframax,0 days 23:51:17,31
9920497.0,berth,3,2022-11-14 07:13:16,2022-11-15 12:21:20,112095.0,Crude Oil Tanker,berth3,Aframax,1 days 05:08:04,1
9759800.0,berth,1,2022-11-15 14:42:48,2022-11-16 12:01:22,114055.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 21:18:34,1
9669897.0,anchorage,1,2022-11-15 15:57:44,2022-11-15 17:50:35,49622.0,Chemical/Products Tanker,anchorage5,Handysize,0 days 01:52:51,
9703332.0,berth,3,2022-11-15 17:20:43,2022-11-16 12:24:33,109900.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 19:03:50,5
9696553.0,berth,2,2022-11-16 02:31:53,2022-11-18 07:23:10,38734.0,Chemical/Products Tanker,berth2,Handysize,2 days 04:51:17,1.0
9910533.0,berth,3,2022-11-16 16:46:21,2022-11-17 11:27:48,112066.0,Crude Oil Tanker,berth3,Aframax,0 days 18:41:27,4
9795074.0,berth,3,2022-11-17 12:05:48,2022-11-18 06:29:35,113049.0,Crude Oil Tanker,berth3,Aframax,0 days 18:23:47,10.0
9892432.0,berth,2,2022-11-18 11:02:52,2022-11-19 09:38:23,112459.0,Crude Oil Tanker,berth2,Aframax,0 days 22:35:31,10
9737383.0,berth,1,2022-11-19 07:16:46,2022-11-20 04:42:13,112949.0,Crude Oil Tanker,berth1,Aframax,0 days 21:25:27,32
9772931.0,berth,3,2022-11-19 19:37:47,2022-11-20 21:22:05,158455.0,Crude Oil Tanker,berth3,Suezmax,1 days 01:44:18,1
9696761.0,berth,1,2022-11-20 22:13:13,2022-11-21 17:15:36,106282.0,Crude Oil Tanker,berth1,Aframax,0 days 19:02:23,1
9779965.0,berth,3,2022-11-21 01:44:18,2022-11-21 22:04:03,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 20:19:45,29
9773040.0,berth,2,2022-11-21 13:03:53,2022-11-22 23:34:37,114456.0,Crude Oil Tanker,berth2,Aframax,1 days 10:30:44,2
9726592.0,berth,3,2022-11-22 02:38:06,2022-11-23 01:51:30,109900.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 23:13:24,1
9724350.0,berth,3,2022-11-23 11:37:16,2022-11-24 14:26:07,112939.0,Crude Oil Tanker,berth3,Aframax,1 days 02:48:51,30
9910533.0,berth,4,2022-11-24 22:13:26,2022-11-25 20:52:26,112066.0,Crude Oil Tanker,berth4,Aframax,0 days 22:39:00,5
9920497.0,berth,2,2022-11-25 16:19:41,2022-11-26 17:34:22,112095.0,Crude Oil Tanker,berth2,Aframax,1 days 01:14:41,2
9886718.0,berth,3,2022-11-26 15:41:00,2022-11-27 09:39:41,114085.0,Crude Oil Tanker,berth3,Aframax,0 days 17:58:41,1
9471329.0,anchorage,1,2022-11-27 12:54:52,2022-11-27 12:58:04,74158.0,Chemical/Products Tanker,anchorage5,Panamax,0 days 00:03:12,
9737383.0,berth,3,2022-11-28 13:20:24,2022-11-29 10:54:46,112949.0,Crude Oil Tanker,berth3,Aframax,0 days 21:34:22,33
9496692.0,anchorage,1,2022-11-29 12:47:27,2022-11-29 12:58:17,13013.0,Chemical/Products Tanker,anchorage9,Sub Handysize,0 days 00:10:50,
9724350.0,berth,4,2022-11-29 13:38:20,2022-11-30 12:34:47,112939.0,Crude Oil Tanker,berth4,Aframax,0 days 22:56:27,31
9892444.0,berth,3,2022-11-29 18:05:52,2022-11-30 13:01:32,112459.0,Crude Oil Tanker,berth3,Aframax,0 days 18:55:40,11
9422550.0,berth,2,2022-11-30 09:27:12,2022-12-01 04:27:00,115617.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 18:59:48,1
9285213.0,anchorage,1,2022-11-30 10:45:11,2022-11-30 10:52:40,4447.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:07:29,
9389100.0,berth,3,2022-11-30 17:07:34,2022-12-01 22:40:07,106969.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 05:32:33,1
9566746.0,anchorage,1,2022-12-01 01:44:22,2022-12-01 01:47:51,4449.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:03:29,
9726580.0,berth,2,2022-12-01 17:15:34,2022-12-02 15:02:07,109900.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 21:46:33,2
9696761.0,berth,4,2022-12-01 22:39:42,2022-12-02 17:18:48,106282.0,Crude Oil Tanker,berth4,Aframax,0 days 18:39:06,2
9296389.0,berth,2,2022-12-02 20:09:53,2022-12-03 22:41:23,149997.0,Crude Oil Tanker,berth2,Suezmax,1 days 02:31:30,1
9779965.0,berth,3,2022-12-03 07:15:13,2022-12-04 07:06:25,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 23:51:12,30
9696553.0,berth,3,2022-12-04 12:05:50,2022-12-06 12:45:03,38734.0,Chemical/Products Tanker,berth3,Handysize,2 days 00:39:13,2.0
9910533.0,berth,1,2022-12-05 09:53:23,2022-12-06 12:20:21,112066.0,Crude Oil Tanker,berth1,Aframax,1 days 02:26:58,6
9365489.0,anchorage,1,2022-12-06 12:46:20,2022-12-06 12:57:20,16714.0,Chemical/Products Tanker,anchorage4,Sub Handysize,0 days 00:11:00,
9795062.0,berth,3,2022-12-06 20:48:26,2022-12-07 17:37:43,113416.0,Crude Oil Tanker,berth3,Aframax,0 days 20:49:17,3
9865104.0,berth,2,2022-12-07 11:58:55,2022-12-08 13:35:10,115468.0,Crude/Oil Products Tanker,berth2,Aframax,1 days 01:36:15,8
9886718.0,berth,3,2022-12-08 01:48:10,2022-12-09 06:28:44,114085.0,Crude Oil Tanker,berth3,Aframax,1 days 04:40:34,2
9920497.0,berth,2,2022-12-08 18:23:38,2022-12-09 22:04:48,112095.0,Crude Oil Tanker,berth2,Aframax,1 days 03:41:10,3
9892444.0,berth,3,2022-12-10 13:33:04,2022-12-11 10:44:55,112459.0,Crude Oil Tanker,berth3,Aframax,0 days 21:11:51,12
9737383.0,berth,3,2022-12-11 15:07:24,2022-12-12 12:35:04,112949.0,Crude Oil Tanker,berth3,Aframax,0 days 21:27:40,34
9696553.0,anchorage,1,2022-12-11 17:50:30,2022-12-11 18:09:58,38734.0,Chemical/Products Tanker,anchorage9,Handysize,0 days 00:19:28,
9780251.0,berth,4,2022-12-12 22:09:57,2022-12-13 21:34:16,109900.0,Crude/Oil Products Tanker,berth4,Aframax,0 days 23:24:19,7
9891672.0,berth,3,2022-12-12 22:34:26,2022-12-13 16:28:37,116120.0,Crude Oil Tanker,berth3,Aframax,0 days 17:54:11,1
9893022.0,berth,2,2022-12-14 01:26:12,2022-12-15 10:48:38,113306.0,Crude/Oil Products Tanker,berth2,Aframax,1 days 09:22:26,2
9865104.0,berth,4,2022-12-14 01:47:47,2022-12-15 04:46:47,115468.0,Crude/Oil Products Tanker,berth4,Aframax,1 days 02:59:00,9
9513115.0,berth,2,2022-12-15 16:23:46,2022-12-17 09:23:16,319319.0,Crude Oil Tanker,berth2,VLCC,1 days 16:59:30,1
9329306.0,anchorage,1,2022-12-15 16:46:21,2022-12-15 16:56:29,3453.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:10:08,
9779965.0,berth,3,2022-12-15 22:05:36,2022-12-17 10:08:41,113563.0,Crude Oil Tanker,berth3,Aframax,1 days 12:03:05,31
9938030.0,berth,4,2022-12-16 18:15:05,2022-12-18 08:33:05,115429.0,Crude Oil Tanker,berth4,Aframax,1 days 14:18:00,1
9401544.0,anchorage,1,2022-12-16 22:31:06,2022-12-16 22:32:10,16635.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:01:04,
9420643.0,berth,2,2022-12-17 13:35:12,2022-12-18 16:27:00,107467.0,Crude Oil Tanker,berth2,Aframax,1 days 02:51:48,2
9910533.0,berth,2,2022-12-18 17:56:54,2022-12-19 10:36:09,112066.0,Crude Oil Tanker,berth2,Aframax,0 days 16:39:15,7
9737395.0,berth,3,2022-12-19 00:01:33,2022-12-19 16:15:58,113004.0,Crude Oil Tanker,berth3,Aframax,0 days 16:14:25,16
9724350.0,berth,3,2022-12-19 21:38:40,2022-12-20 17:34:15,112939.0,Crude Oil Tanker,berth3,Aframax,0 days 19:55:35,32
9892432.0,berth,2,2022-12-20 11:50:59,2022-12-21 09:08:57,112459.0,Crude Oil Tanker,berth2,Aframax,0 days 21:17:58,11
9779939.0,berth,3,2022-12-20 22:33:07,2022-12-22 07:10:40,113689.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 08:37:33,1
9865104.0,berth,1,2022-12-21 15:25:14,2022-12-22 14:44:03,115468.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 23:18:49,10
9889942.0,berth,3,2022-12-22 22:26:47,2022-12-24 01:05:48,156921.0,Crude Oil Tanker,berth3,Suezmax,1 days 02:39:01,1
9803285.0,berth,2,2022-12-23 03:34:29,2022-12-24 10:30:00,156424.0,Crude Oil Tanker,berth2,Suezmax,1 days 06:55:31,4
9535400.0,anchorage,1,2022-12-24 03:26:24,2022-12-24 04:02:50,1798.0,Products Tanker,anchorage10,Sub Handysize,0 days 00:36:26,
9737395.0,berth,3,2022-12-24 05:48:18,2022-12-25 05:10:47,113004.0,Crude Oil Tanker,berth3,Aframax,0 days 23:22:29,17
9920497.0,berth,3,2022-12-25 10:04:38,2022-12-26 11:18:06,112095.0,Crude Oil Tanker,berth3,Aframax,1 days 01:13:28,4
9892444.0,berth,1,2022-12-28 10:10:23,2022-12-29 15:25:15,112459.0,Crude Oil Tanker,berth1,Aframax,1 days 05:14:52,13
9693745.0,berth,2,2022-12-28 10:52:35,2022-12-30 10:27:29,320926.0,Crude Oil Tanker,berth2,ULCC,1 days 23:34:54,1
9779965.0,berth,4,2022-12-28 14:04:48,2022-12-29 18:46:50,113563.0,Crude Oil Tanker,berth4,Aframax,1 days 04:42:02,32
9889942.0,berth,3,2022-12-31 11:33:53,2022-12-31 23:51:05,156921.0,Crude Oil Tanker,berth3,Suezmax,0 days 12:17:12,2
9711456.0,berth,1,2022-12-31 13:15:19,2022-12-31 23:51:49,113969.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 10:36:30,6
