port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283903,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308607,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284991,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308991,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283647,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701293631,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308863,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309503,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308031,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309567,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309183,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285439,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284159,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701310719,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701293695,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284607,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284287,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284543,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701294143,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284799,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701297983,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309631,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701687935,,
