port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939263,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939775,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305938047,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939327,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940863,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305930431,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305923391,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305937855,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305916351,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305923455,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305924479,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305938303,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305938239,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939839,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940223,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305916031,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305916159,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940031,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305937535,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305937791,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939135,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305923135,,
